CountryName,CountryCode,SpecialNotes,Date,Rate,avgRateperMetric
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",1998,6.115172956,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",1999,6.147721243,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2000,6.163045251,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2001,6.190716531,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2002,6.212122466,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2003,6.199245984,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2004,6.109913559,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2005,6.067954029,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2006,5.949313071,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2007,5.85209004,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2008,5.898420395,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2009,5.959080804,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2010,5.821773397,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2011,5.906626271,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2012,6.097572455,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2013,6.087040377,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2014,6.012589945,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2015,6.159380255,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2016,6.046551853,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2017,6.133608043,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2018,6.124545925,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2019,5.631349755,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2020,6.674717298,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2021,6.023665848,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2022,4.855303708,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2023,4.413936003,5.94572585
Lower middle income,LMC,"Lower middle income group aggregate. Lower-middle-income economies are those in which Atlas 2024 GNI per capita was between $1,136 and $4,495.",2024,4.40371394,5.94572585
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",1991,4.666120764,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",1992,4.729605899,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",1993,4.922354248,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",1994,5.163601003,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",1995,5.396555663,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",1996,5.472396348,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",1997,5.51801501,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",1998,5.697546803,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",1999,5.868779216,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2000,5.857454377,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2001,6.018431886,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2002,6.210425916,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2003,6.264314561,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2004,6.135348589,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2005,6.1066444,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2006,5.927413071,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2007,5.844777196,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2008,5.857531826,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2009,6.047003129,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2010,5.837644365,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2011,5.777017362,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2012,5.809231679,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2013,5.766713454,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2014,5.742157551,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2015,5.926345946,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2016,6.008257348,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2017,6.054724029,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2018,6.000988753,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2019,5.860904625,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2020,6.690896715,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2021,6.226029712,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2022,5.484555473,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2023,5.087677414,5.735845897
Low & middle income,LMY,"Low and middle-income group aggregate. Low and middle-income economies are those in which Atlas 2024 GNI per capita was less than $13,935.",2024,5.04129616,5.735845897
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,1991,3.647131802,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,1992,3.662731181,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,1993,3.877869654,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,1994,4.287990957,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,1995,4.463572977,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,1996,4.662590732,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,1997,4.93607277,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,1998,5.203344695,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,1999,5.457346909,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2000,5.285264334,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2001,5.468612676,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2002,5.653735603,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2003,5.890218187,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2004,5.695869041,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2005,5.620155748,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2006,5.368818662,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2007,5.104766323,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2008,5.136655022,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2009,5.566326746,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2010,5.239506607,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2011,5.106839085,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2012,5.018390628,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2013,4.999163217,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2014,4.927832033,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2015,5.100332372,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2016,5.26949442,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2017,5.260335774,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2018,5.039761855,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2019,5.185184721,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2020,5.918844427,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2021,5.495153627,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2022,5.182734979,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2023,4.805538352,5.064356035
Late-demographic dividend,LTE,Late-dividend countries are mostly upper middle-income countries. Fertility rates are typically above replacement levels of 2.1 births per woman but continue to decline with shrinking working-age shares and rapid aging.,2024,4.649919058,5.064356035
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",1991,7.970122022,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",1992,8.078121315,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",1993,8.536680966,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",1994,8.530051531,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",1995,8.756638177,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",1996,7.979319407,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",1997,7.789865468,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",1998,7.875101857,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",1999,8.113273851,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2000,8.423650493,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2001,8.433479693,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2002,8.496404441,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2003,8.308761342,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2004,7.553921793,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2005,7.65825066,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2006,7.221312323,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2007,6.819445745,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2008,6.583499166,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2009,6.712056464,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2010,6.85497901,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2011,7.232912871,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2012,8.347169984,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2013,7.929498304,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2014,7.644792471,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2015,8.363914021,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2016,8.074841044,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2017,8.522849063,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2018,8.54016359,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2019,8.334642438,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2020,9.214422512,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2021,9.027122233,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2022,8.41864578,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2023,8.078864426,8.01287167
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Middle East, North Africa, Afghanistan & Pakistan regional aggregate (including all income levels). Since July 1, 2025, Afghanistan and Pakistan are classified as part of the Middle East and North Africa region, moving them from South Asia.",2024,8.012862306,8.01287167
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",1991,4.641914026,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",1992,4.705551394,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",1993,4.907698328,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",1994,5.162730294,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",1995,5.415116374,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",1996,5.494198858,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",1997,5.541814192,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",1998,5.727272684,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",1999,5.903694133,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",2000,5.883690759,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",2001,6.050492173,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",2002,6.255724008,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",2003,6.31702176,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",2004,6.18863858,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",2005,6.166993033,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",2006,5.974435846,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",2007,5.883785197,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",2008,5.887296622,5.758779332
Middle income,MIC,"Middle income group aggregate. Middle-income economies are those in which 2024 Atlas GNI per capita was between $1,136 and $13,935.",2009,6.099386711,5.758779332
