CountryName,CountryCode,Region,IncomeGroup,SpecialNotes,Date,UnempRate,avgRateperCountry
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2019,10.416,10.08208824
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2020,11.054,10.08208824
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2021,11.144,10.08208824
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2022,10.531,10.08208824
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2023,10.446,10.08208824
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,National account data were adjusted to reflect the new banknote (1 new ouguiya = 10 old ouguiya),2024,10.373,10.08208824
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,1991,9.507,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,1992,9.451,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,1993,9.512,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,1994,9.524,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,1995,9.59,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,1996,9.505,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,1997,9.39,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,1998,9.269,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,1999,9.28,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2000,9.138,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2001,9.14,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2002,8.205,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2003,8.311,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2004,8.337,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2005,9.524,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2006,9.04,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2007,8.475,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2008,7.17,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2009,7.257,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2010,7.654,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2011,7.447,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2012,7.472,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2013,7.322,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2014,7.467,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2015,7.41,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2016,6.814,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2017,6.752,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2018,6.426,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2019,6.331,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2020,8.626,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2021,7.719,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2022,6.322,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2023,5.571,8.071588235
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,2024,5.476,8.071588235
Mexico,MEX,Latin America & Caribbean,Upper middle income,,1991,3.145,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,1992,3.235,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,1993,3.365,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,1994,4.436,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,1995,7.095,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,1996,5.465,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,1997,4.235,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,1998,3.733,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,1999,2.598,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2000,2.646,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2001,2.627,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2002,3.003,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2003,3.455,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2004,3.937,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2005,3.558,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2006,3.566,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2007,3.628,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2008,3.874,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2009,5.356,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2010,5.303,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2011,5.175,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2012,4.892,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2013,4.921,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2014,4.819,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2015,4.311,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2016,3.853,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2017,3.419,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2018,3.275,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2019,3.477,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2020,4.44,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2021,4.019,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2022,3.256,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2023,2.765,3.929205882
Mexico,MEX,Latin America & Caribbean,Upper middle income,,2024,2.711,3.929205882
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",1991,1.9,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",1992,3.7,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",1993,3.7,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",1994,5.8,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",1995,5.3,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",1996,7.9,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",1997,7.9,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",1998,10,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",1999,11.14,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2000,8.539,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2001,7.366,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2002,6.845,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2003,6.378,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2004,6.374,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2005,5.633,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2006,4.2,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2007,2.723,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2008,2.073,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2009,2.987,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2010,2.937,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2011,2.648,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2012,2.151,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2013,1.873,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2014,1.425,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2015,1.742,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2016,1.557,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2017,1.586,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2018,1.196,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2019,1.466,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2020,1.186,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2021,0.785,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2022,0.897,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2023,1.555,3.967529412
Moldova,MDA,Europe & Central Asia,Upper middle income,"Excluding Transnistria. For 1950-94, World Bank estimates using UN World Population Prospects' growth rates of whole Moldova.",2024,1.434,3.967529412
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1991,5.659,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1992,5.843,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1993,5.845,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1994,5.701,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1995,5.5,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1996,5.533,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1997,5.613,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1998,5.755,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",1999,5.848,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2000,5.993,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2001,6.111,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2002,6.2,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2003,6.768,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2004,6.854,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2005,7.017,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2006,7.193,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2007,7.2,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2008,5.565,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2009,5.86,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2010,6.549,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2011,4.769,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2012,3.905,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2013,4.231,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2014,4.798,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2015,4.861,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2016,7.235,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2017,6.359,6.026176471
Mongolia,MNG,East Asia & Pacific,Upper middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1991-2004. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",2018,5.377,6.026176471
